,name,symbol,has_intraday,has_eod,country,acronym,country_code,city
5870,Cenovus Energy Inc,CVE,False,True,USA,NYSE,US,New York
5871,Eastman Chemical Company,EMN,False,True,USA,NYSE,US,New York
5872,Liberty Media Corp (Tracking Stock -Liberty Formul,FWONA,False,True,USA,NASDAQ,US,New York
5873,Carlisle Companies Inc,CSL,False,True,USA,NYSE,US,New York
5874,Localiza Rent A Car,LZRFY,False,True,USA,OTC,US,New York
5875,CF Industries Holdings Inc,CF,False,True,USA,NYSE,US,New York
5876,Santander Consumer USA Holdings Inc,SC,False,True,USA,NYSE,US,New York
5877,Interpublic Group Of Cos. Inc,IPG,False,True,USA,NYSE,US,New York
5878,Kilroy Realty Corp,KRC,False,True,USA,NYSE,US,New York
5879,Toro Company,TTC,False,True,USA,NYSE,US,New York
5880,Natura &Co Holding S.A.,NTCO,False,True,USA,NYSE,US,New York
5881,PetroChina Co. Ltd,PTR,False,True,USA,NYSE,US,New York
5882,Store Capital Corp,STOR,False,True,USA,NYSE,US,New York
5883,Zayo Group Holdings Inc,ZAYO,False,True,USA,NYSE,US,New York
5884,Dropbox Inc - Class A,DBX,False,True,USA,NASDAQ,US,New York
5885,Zendesk Inc,ZEN,False,True,USA,NYSE,US,New York
5886,GDS Holdings Ltd,GDS,False,True,USA,NASDAQ,US,New York
5887,Whirlpool Corp,WHR,False,True,USA,NYSE,US,New York
5888,Charles River Laboratories International Inc,CRL,False,True,USA,NYSE,US,New York
5889,Cognex Corp,CGNX,False,True,USA,NASDAQ,US,New York
5890,PTC Inc,PTC,False,True,USA,NASDAQ,US,New York
5891,Snap-on Inc,SNA,False,True,USA,NYSE,US,New York
5892,Bausch Health Companies Inc,BHC,False,True,USA,NYSE,US,New York
5893,Ralph Lauren Corp - Class A,RL,False,True,USA,NYSE,US,New York
5894,Caesars Entertainment Inc,CZR,False,True,USA,NASDAQ,US,New York
5895,Vail Resorts Inc,MTN,False,True,USA,NYSE,US,New York
5896,RenaissanceRe Holdings Ltd,RNR,False,True,USA,NYSE,US,New York
5897,Encompass Health Corp,EHC,False,True,USA,NYSE,US,New York
5898,Reinsurance Group Of America Inc,RGA,False,True,USA,NYSE,US,New York
5899,Oge Energy Corp,OGE,False,True,USA,NYSE,US,New York
5900,PG&E Corp,PCG,False,True,USA,NYSE,US,New York
5901,AECOM,ACM,False,True,USA,NYSE,US,New York
5902,WEX Inc,WEX,False,True,USA,NYSE,US,New York
5903,Targa Resources Corp,TRGP,False,True,USA,NYSE,US,New York
5904,American Airlines Group Inc,AAL,False,True,USA,NASDAQ,US,New York
5905,Kimco Realty Corporation,KIM,False,True,USA,NYSE,US,New York
5906,Jones Lang Lasalle Inc,JLL,False,True,USA,NYSE,US,New York
5907,UGI Corp,UGI,False,True,USA,NYSE,US,New York
5908,Credit Acceptance Corp,CACC,False,True,USA,NASDAQ,US,New York
5909,Guardant Health Inc,GH,False,True,USA,NASDAQ,US,New York
5910,GCI Liberty Inc Class A,GLIBA,False,True,USA,NASDAQ,US,New York
5911,HubSpot Inc,HUBS,False,True,USA,NYSE,US,New York
5912,Genpact Ltd,G,False,True,USA,NYSE,US,New York
5913,Clarivate Analytics Plc,CCC,False,True,USA,NYSE,US,New York
5914,ON Semiconductor Corp,ON,False,True,USA,NASDAQ,US,New York
5915,Ionis Pharmaceuticals Inc,IONS,False,True,USA,NASDAQ,US,New York
5916,Vipshop Holdings Ltd,VIPS,False,True,USA,NYSE,US,New York
5917,Syneos Health Inc - Class A,SYNH,False,True,USA,NASDAQ,US,New York
5918,Monolithic Power System Inc,MPWR,False,True,USA,NASDAQ,US,New York
5919,Hyatt Hotels Corporation - Class A,H,False,True,USA,NYSE,US,New York
5920,Peloton Interactive Inc - Class A,PTON,False,True,USA,NASDAQ,US,New York
5921,Hubbell Inc,HUBB,False,True,USA,NYSE,US,New York
5922,Apartment Investment & Management Co. - Class A,AIV,False,True,USA,NYSE,US,New York
5923,Universal Display Corp,OLED,False,True,USA,NASDAQ,US,New York
5924,Assurant Inc,AIZ,False,True,USA,NYSE,US,New York
5925,Bio-Techne Corp,TECH,False,True,USA,NASDAQ,US,New York
5926,iQIYI Inc,IQ,False,True,USA,NASDAQ,US,New York
5927,Entegris Inc,ENTG,False,True,USA,NASDAQ,US,New York
5928,"GCI LIBERTY, INC.",GLIBB,False,True,USA,OTC,US,New York
5929,Perrigo Company plc,PRGO,False,True,USA,NYSE,US,New York
5930,Voya Financial Inc,VOYA,False,True,USA,NYSE,US,New York
5931,Aspen Technology Inc,AZPN,False,True,USA,NASDAQ,US,New York
5932,Levi Strauss & Co. Cls A,LEVI,False,True,USA,NYSE,US,New York
5933,Athene Holding Ltd - Class A,ATH,False,True,USA,NYSE,US,New York
5934,10x Genomics Inc - Class A,TXG,False,True,USA,NASDAQ,US,New York
5935,Juniper Networks Inc,JNPR,False,True,USA,NYSE,US,New York
5936,F5 Inc,FFIV,False,True,USA,NASDAQ,US,New York
5937,Kirkland Lake Gold Ltd,KL,False,True,USA,NYSE,US,New York
5938,Sasol Ltd,SSL,False,True,USA,NYSE,US,New York
5939,US Foods Holding Corp,USFD,False,True,USA,NYSE,US,New York
5940,CyrusOne Inc,CONE,False,True,USA,NASDAQ,US,New York
5941,Generac Holdings Inc,GNRC,False,True,USA,NYSE,US,New York
5942,Etsy Inc,ETSY,False,True,USA,NASDAQ,US,New York
5943,Westlake Corporation,WLK,False,True,USA,NYSE,US,New York
5944,NovoCure Ltd,NVCR,False,True,USA,NASDAQ,US,New York
5945,Noble Energy Inc,NBL,False,True,USA,NASDAQ,US,New York
5946,NOV Inc,NOV,False,True,USA,NYSE,US,New York
5947,Paylocity Holding Corp,PCTY,False,True,USA,NASDAQ,US,New York
5948,Pegasystems Inc,PEGA,False,True,USA,NASDAQ,US,New York
5949,InterXion Holding NV,INXN,False,True,USA,NYSE,US,New York
5950,Reliance Steel & Aluminum Company,RS,False,True,USA,NYSE,US,New York
5951,Healthcare Realty Trust Inc - Class A,HTA,False,True,USA,NYSE,US,New York
5952,First American Financial Corp,FAF,False,True,USA,NYSE,US,New York
5953,Erie Indemnity Co. - Class A,ERIE,False,True,USA,NASDAQ,US,New York
5954,Bruker Corp,BRKR,False,True,USA,NASDAQ,US,New York
5955,Douglas Emmett Inc,DEI,False,True,USA,NYSE,US,New York
5956,Wix.com Ltd,WIX,False,True,USA,NASDAQ,US,New York
5957,Chemed Corp,CHE,False,True,USA,NYSE,US,New York
5958,Cae Inc,CAE,False,True,USA,NYSE,US,New York
5959,Xerox Holdings Corp,XRX,False,True,USA,NYSE,US,New York
5960,Post Holdings Inc,POST,False,True,USA,NYSE,US,New York
5961,Turkiye Garanti Bankasi AS,TKGBY,False,True,USA,OTC,US,New York
5962,Commerce Bancshares Inc,CBSH,False,True,USA,NASDAQ,US,New York
5963,Comerica Inc,CMA,False,True,USA,NYSE,US,New York
5964,News Corp - Class B,NWS,False,True,USA,NASDAQ,US,New York
5965,Signature Bank,SBNY,False,True,USA,NASDAQ,US,New York
5966,Dr. Reddy`s Laboratories Ltd,RDY,False,True,USA,NYSE,US,New York
5967,Dolby Laboratories Inc - Class A,DLB,False,True,USA,NYSE,US,New York
5968,Bunge Ltd,BG,False,True,USA,NYSE,US,New York
5969,Norwegian Cruise Line Holdings Ltd,NCLH,False,True,USA,NYSE,US,New York
5970,Aegon N. V.,AEG,False,True,USA,NYSE,US,New York
5971,Jazz Pharmaceuticals plc,JAZZ,False,True,USA,NASDAQ,US,New York
5972,Coty Inc - Class A,COTY,False,True,USA,NYSE,US,New York
5973,Horizon Therapeutics Plc,HZNP,False,True,USA,NASDAQ,US,New York
5974,IPG Photonics Corp,IPGP,False,True,USA,NASDAQ,US,New York
5975,Scotts Miracle-Gro Company - Class A,SMG,False,True,USA,NYSE,US,New York
5976,WABCO Holdings Inc,WBC,False,True,USA,NYSE,US,New York
5977,Abiomed Inc,ABMD,False,True,USA,NASDAQ,US,New York
5978,Gentex Corp,GNTX,False,True,USA,NASDAQ,US,New York
5979,Kinross Gold Corp,KGC,False,True,USA,NYSE,US,New York
5980,News Corp - Class A,NWSA,False,True,USA,NASDAQ,US,New York
5981,Acadia Pharmaceuticals Inc,ACAD,False,True,USA,NASDAQ,US,New York
5982,Logitech International S.A.,LOGI,False,True,USA,NASDAQ,US,New York
5983,Air Canada Inc,ACDVF,False,True,USA,OTC,US,New York
5984,XPO Inc,XPO,False,True,USA,NYSE,US,New York
5985,STARS GROUP INC(THE),TSG,False,True,USA,NASDAQ,US,New York
5986,Aptargroup Inc,ATR,False,True,USA,NYSE,US,New York
5987,Pentair plc,PNR,False,True,USA,NYSE,US,New York
5988,Zynga Inc - Class A,ZNGA,False,True,USA,NASDAQ,US,New York
5989,Hill-Rom Holdings Inc,HRC,False,True,USA,NYSE,US,New York
5990,Woodward Inc,WWD,False,True,USA,NASDAQ,US,New York
5991,New Residential Investment Corp,NRZ,False,True,USA,NYSE,US,New York
5992,Zscaler Inc,ZS,False,True,USA,NASDAQ,US,New York
5993,Royal Gold Inc,RGLD,False,True,USA,NASDAQ,US,New York
5994,Lear Corp,LEA,False,True,USA,NYSE,US,New York
5996,58com Inc,WUBA,False,True,USA,NYSE,US,New York
5997,Cloudflare Inc - Class A,NET,False,True,USA,NYSE,US,New York
5998,Watsco Inc - Class A,WSO,False,True,USA,NYSE,US,New York
5999,Aercap Holdings N.V.,AER,False,True,USA,NYSE,US,New York
6000,Reata Pharmaceuticals Inc - Class A,RETA,False,True,USA,NASDAQ,US,New York
6001,TD Synnex Corp,SNX,False,True,USA,NYSE,US,New York
6002,Impala Platinum Holdings Ltd,IMPUY,False,True,USA,OTC,US,New York
6003,L Brands Inc,LB,False,True,USA,NYSE,US,New York
6004,Mellanox Technologies Ltd,MLNX,False,True,USA,NASDAQ,US,New York
6005,Tapestry Inc,TPR,False,True,USA,NYSE,US,New York
6006,Solaredge Technologies Inc,SEDG,False,True,USA,NASDAQ,US,New York
6007,Americold Realty Trust Inc,COLD,False,True,USA,NYSE,US,New York
6008,Starwood Property Trust Inc,STWD,False,True,USA,NYSE,US,New York
6009,Euronet Worldwide Inc,EEFT,False,True,USA,NASDAQ,US,New York
6010,Invesco Ltd,IVZ,False,True,USA,NYSE,US,New York
6011,Continental Resources Inc (OKLA),CLR,False,True,USA,NYSE,US,New York
6012,SL Green Realty Corp,SLG,False,True,USA,NYSE,US,New York
6013,Enphase Energy Inc,ENPH,False,True,USA,NASDAQ,US,New York
6014,Shinhan Financial Group Co. Ltd,SHG,False,True,USA,NYSE,US,New York
6015,U-Haul Holding Company,UHAL,False,True,USA,NASDAQ,US,New York
6016,A.O. Smith Corp,AOS,False,True,USA,NYSE,US,New York
6017,Avalara Inc,AVLR,False,True,USA,NYSE,US,New York
6018,Caci International Inc,CACI,False,True,USA,NYSE,US,New York
6019,Old Republic International Corp,ORI,False,True,USA,NYSE,US,New York
6020,BorgWarner Inc,BWA,False,True,USA,NYSE,US,New York
6021,Newell Brands Inc,NWL,False,True,USA,NASDAQ,US,New York
6022,HD Supply Holdings Inc,HDS,False,True,USA,NASDAQ,US,New York
6023,Mosaic Company,MOS,False,True,USA,NYSE,US,New York
6024,Proofpoint Inc,PFPT,False,True,USA,NASDAQ,US,New York
6025,Sensata Technologies Holding Plc,ST,False,True,USA,NYSE,US,New York
6026,Marathon Oil Corporation,MRO,False,True,USA,NYSE,US,New York
6027,TREX Co. Inc,TREX,False,True,USA,NYSE,US,New York
6028,Prosperity Bancshares Inc,PB,False,True,USA,NYSE,US,New York
6029,PRA Health Sciences Inc,PRAH,False,True,USA,NASDAQ,US,New York
6030,People`s United Financial Inc,PBCT,False,True,USA,NASDAQ,US,New York
6031,CIENA Corp,CIEN,False,True,USA,NYSE,US,New York
6032,Akbank TAS ADR,AKBTY,False,True,USA,OTC,US,New York
6033,Deutsche Lufthansa AG,DLAKF,False,True,USA,OTC,US,New York
6034,Deutsche Lufthansa AG,DLAKY,False,True,USA,OTC,US,New York
6035,Lumentum Holdings Inc,LITE,False,True,USA,NASDAQ,US,New York
6036,CubeSmart,CUBE,False,True,USA,NYSE,US,New York
6037,New York Times Co. - Class A,NYT,False,True,USA,NYSE,US,New York
6038,Ingersoll-Rand Inc,IR,False,True,USA,NYSE,US,New York
6039,Zions Bancorporation N.A,ZION,False,True,USA,NASDAQ,US,New York
6040,Nielsen Holdings plc,NLSN,False,True,USA,NYSE,US,New York
6041,Nuance Communications Inc,NUAN,False,True,USA,NASDAQ,US,New York
6042,Owens Corning,OC,False,True,USA,NYSE,US,New York
6043,TechnipFMC plc,FTI,False,True,USA,NYSE,US,New York
6044,Ascendis Pharma A/S,ASND,False,True,USA,NASDAQ,US,New York
6045,MADISON SQUARE GARDEN CO,MSG,False,True,USA,NYSE,US,New York
6046,TFS Financial Corporation,TFSL,False,True,USA,NASDAQ,US,New York
6047,American Campus Communities Inc,ACC,False,True,USA,NYSE,US,New York
6048,Elbit Systems Ltd,ESLT,False,True,USA,NASDAQ,US,New York
6049,Beyond Meat Inc,BYND,False,True,USA,NASDAQ,US,New York
6050,Morningstar Inc,MORN,False,True,USA,NASDAQ,US,New York
6051,Under Armour Inc - Class A,UAA,False,True,USA,NYSE,US,New York
6052,Casey`s General Stores Inc,CASY,False,True,USA,NASDAQ,US,New York
6053,Bilibili Inc,BILI,False,True,USA,NASDAQ,US,New York
6054,Middleby Corp,MIDD,False,True,USA,NASDAQ,US,New York
6055,Devon Energy Corp,DVN,False,True,USA,NYSE,US,New York
6056,Penumbra Inc,PEN,False,True,USA,NYSE,US,New York
6057,Enel Chile S.A.,ENIC,False,True,USA,NYSE,US,New York
6058,Canopy Growth Corporation,CGC,False,True,USA,NYSE,US,New York
6059,United Micro Electronics,UMC,False,True,USA,NYSE,US,New York
6060,MDU Resources Group Inc,MDU,False,True,USA,NYSE,US,New York
6061,Alaska Air Group Inc,ALK,False,True,USA,NYSE,US,New York
6062,Donaldson Co. Inc,DCI,False,True,USA,NYSE,US,New York
6063,RealPage Inc,RP,False,True,USA,NASDAQ,US,New York
6064,Gsx Techedu Inc,GSX,False,True,USA,NYSE,US,New York
6065,Sainsbury (J) plc,JSNSF,False,True,USA,OTC,US,New York
6066,Exelixis Inc,EXEL,False,True,USA,NASDAQ,US,New York
6067,Sibanye Stillwater Ltd,SBSW,False,True,USA,NYSE,US,New York
6068,Reynolds Consumer Products Inc,REYN,False,True,USA,NASDAQ,US,New York
6069,Owl Rock Capital Corp,ORCC,False,True,USA,NYSE,US,New York
6070,Sainsbury (J) plc,JSAIY,False,True,USA,OTC,US,New York
6071,Axalta Coating Systems Ltd,AXTA,False,True,USA,NYSE,US,New York
6072,IAA Inc,IAA,False,True,USA,NYSE,US,New York
6073,Argen X SE,ARGX,False,True,USA,NASDAQ,US,New York
6074,Woori Financial Group Inc,WF,False,True,USA,NYSE,US,New York
6075,ASM International NV,ASMIY,False,True,USA,OTC,US,New York
6076,Cabot Oil & Gas Corp,COG,False,True,USA,NYSE,US,New York
6077,Grifols SA,GRFS,False,True,USA,NASDAQ,US,New York
6078,Stericycle Inc,SRCL,False,True,USA,NASDAQ,US,New York
6079,Ingredion Inc,INGR,False,True,USA,NYSE,US,New York
6080,Teck Resources Ltd - Class B,TECK,False,True,USA,NYSE,US,New York
6081,Interconexion Electrica SA,IESFY,False,True,USA,OTC,US,New York
6082,Gold Fields Ltd,GFI,False,True,USA,NYSE,US,New York
6083,Norsk Hydro,NHYDY,False,True,USA,OTC,US,New York
6084,Jefferies Financial Group Inc,JEF,False,True,USA,NYSE,US,New York
6085,Anaplan Inc,PLAN,False,True,USA,NYSE,US,New York
6086,Norsk Hydro,NHYKF,False,True,USA,OTC,US,New York
6087,Autoliv Inc,ALV,False,True,USA,NYSE,US,New York
6088,Bancolombia S.A.,CIB,False,True,USA,NYSE,US,New York
6089,Flex Ltd,FLEX,False,True,USA,NASDAQ,US,New York
6090,Western Midstream Partners LP,WES,False,True,USA,NYSE,US,New York
6091,Elastic N.V,ESTC,False,True,USA,NYSE,US,New York
6092,Steel Dynamics Inc,STLD,False,True,USA,NASDAQ,US,New York
6093,East West Bancorp Inc,EWBC,False,True,USA,NASDAQ,US,New York
6094,Hexcel Corp,HXL,False,True,USA,NYSE,US,New York
6095,LPL Financial Holdings Inc,LPLA,False,True,USA,NASDAQ,US,New York
6096,Robert Half International Inc,RHI,False,True,USA,NYSE,US,New York
6097,Wayfair Inc - Class A,W,False,True,USA,NYSE,US,New York
6098,Amarin Corp,AMRN,False,True,USA,NASDAQ,US,New York
6099,Dunkin Brands Group Inc,DNKN,False,True,USA,NASDAQ,US,New York
6100,Cousins Properties Inc,CUZ,False,True,USA,NYSE,US,New York
6101,Quanta Services Inc,PWR,False,True,USA,NYSE,US,New York
6102,Kohl`s Corp,KSS,False,True,USA,NYSE,US,New York
6103,Polaris Inc,PII,False,True,USA,NYSE,US,New York
6104,Rexford Industrial Realty Inc,REXR,False,True,USA,NYSE,US,New York
6105,Amedisys Inc,AMED,False,True,USA,NASDAQ,US,New York
6106,DXC Technology Company,DXC,False,True,USA,NYSE,US,New York
6107,Pearson plc,PSO,False,True,USA,NYSE,US,New York
6108,Knight-Swift Transportation Holdings Inc - Class A,KNX,False,True,USA,NYSE,US,New York
6109,SolarWinds Corp,SWI,False,True,USA,NYSE,US,New York
6110,TCF Financial Corp,TCF,False,True,USA,NASDAQ,US,New York
6111,MKS Instruments Inc,MKSI,False,True,USA,NASDAQ,US,New York
6112,Arrow Electronics Inc,ARW,False,True,USA,NYSE,US,New York
6113,Brixmor Property Group Inc,BRX,False,True,USA,NYSE,US,New York
6114,Under Armour Inc - Class C,UA,False,True,USA,NYSE,US,New York
6115,Floor & Decor Holdings Inc - Class A,FND,False,True,USA,NYSE,US,New York
6116,Smartsheet Inc - Class A,SMAR,False,True,USA,NYSE,US,New York
6117,Columbia Sportswear Company,COLM,False,True,USA,NASDAQ,US,New York
6118,CDK Global Inc,CDK,False,True,USA,NASDAQ,US,New York
6119,Life Storage Inc,LSI,False,True,USA,NYSE,US,New York
6120,Haemonetics Corp,HAE,False,True,USA,NYSE,US,New York
6121,Curtiss-Wright Corp,CW,False,True,USA,NYSE,US,New York
6122,Planet Fitness Inc - Class A,PLNT,False,True,USA,NYSE,US,New York
6123,Flir Systems Inc,FLIR,False,True,USA,NASDAQ,US,New York
6124,New York Community Bancorp Inc,NYCB,False,True,USA,NYSE,US,New York
6125,Five Below Inc,FIVE,False,True,USA,NASDAQ,US,New York
6126,Grupo Aeroportuario Del Pacifico SAB de CV,PAC,False,True,USA,NYSE,US,New York
6127,Flowserve Corp,FLS,False,True,USA,NYSE,US,New York
6128,Pilgrim`s Pride Corp,PPC,False,True,USA,NASDAQ,US,New York
6129,Weibo Corp,WB,False,True,USA,NASDAQ,US,New York
6130,PVH Corp,PVH,False,True,USA,NYSE,US,New York
6131,Idacorp Inc,IDA,False,True,USA,NYSE,US,New York
6132,ITT Inc,ITT,False,True,USA,NYSE,US,New York
6133,GFL Environmental Inc (Sub Voting),GFL,False,True,USA,NYSE,US,New York
6134,OneMain Holdings Inc,OMF,False,True,USA,NYSE,US,New York
6135,Leggett & Platt Inc,LEG,False,True,USA,NYSE,US,New York
6136,First Industrial Realty Trust Inc,FR,False,True,USA,NYSE,US,New York
6137,Spirit Aerosystems Holdings Inc - Class A,SPR,False,True,USA,NYSE,US,New York
6138,China Telecom Corporation Limited ADR,CHA,False,True,USA,NYSE,US,New York
6139,Armstrong World Industries Inc,AWI,False,True,USA,NYSE,US,New York
6140,Gap Inc,GPS,False,True,USA,NYSE,US,New York
6141,JBG SMITH Properties,JBGS,False,True,USA,NYSE,US,New York
6142,Portland General Electric Company,POR,False,True,USA,NYSE,US,New York
6143,Toll Brothers Inc,TOL,False,True,USA,NYSE,US,New York
6144,HollyFrontier Corp,HFC,False,True,USA,NYSE,US,New York
6145,National Instruments Corp,NATI,False,True,USA,NASDAQ,US,New York
6146,Eastgroup Properties Inc,EGP,False,True,USA,NYSE,US,New York
6147,Jabil Inc,JBL,False,True,USA,NYSE,US,New York
6148,Hudson Pacific Properties Inc,HPP,False,True,USA,NYSE,US,New York
6149,Cemex S.A.B. De C.V.,CX,False,True,USA,NYSE,US,New York
6150,GFL Environmental Inc,GFLU,False,True,USA,NYSE,US,New York
6151,Sonoco Products Company,SON,False,True,USA,NYSE,US,New York
6152,Kemper Corporation,KMPR,False,True,USA,NYSE,US,New York
6153,Texas Pacific Land Corporation,TPL,False,True,USA,NYSE,US,New York
6154,Lincoln Electric Holdings Inc,LECO,False,True,USA,NASDAQ,US,New York
6155,BWX Technologies Inc,BWXT,False,True,USA,NYSE,US,New York
6156,Turkcell Iletisim Hizmetleri A.S.,TKC,False,True,USA,NYSE,US,New York
6157,Blackstone Mortgage Trust Inc - Class A,BXMT,False,True,USA,NYSE,US,New York
6158,Herbalife Nutrition Ltd,HLF,False,True,USA,NYSE,US,New York
6159,Oshkosh Corp,OSK,False,True,USA,NYSE,US,New York
6160,Skechers U S A Inc - Class A,SKX,False,True,USA,NYSE,US,New York
6161,Choice Hotels International Inc,CHH,False,True,USA,NYSE,US,New York
6162,Churchill Downs Inc,CHDN,False,True,USA,NASDAQ,US,New York
6163,BOK Financial Corp,BOKF,False,True,USA,NASDAQ,US,New York
6164,ADT Inc,ADT,False,True,USA,NYSE,US,New York
6165,Hawaiian Electric Industries Inc,HE,False,True,USA,NYSE,US,New York
6166,Kingfisher Plc,KGFHY,False,True,USA,OTC,US,New York
6167,Highwoods Properties Inc,HIW,False,True,USA,NYSE,US,New York
6168,Nordstrom Inc,JWN,False,True,USA,NYSE,US,New York
6169,MSA Safety Inc,MSA,False,True,USA,NYSE,US,New York
6170,Black Hills Corporation,BKH,False,True,USA,NYSE,US,New York
6171,Performance Food Group Company,PFGC,False,True,USA,NYSE,US,New York
6172,Tech Data Corp,TECD,False,True,USA,NASDAQ,US,New York
6173,Williams-Sonoma Inc,WSM,False,True,USA,NYSE,US,New York
6174,Deckers Outdoor Corp,DECK,False,True,USA,NYSE,US,New York
6175,Science Applications International Corp,SAIC,False,True,USA,NYSE,US,New York
6176,51Job Inc,JOBS,False,True,USA,NASDAQ,US,New York
6177,Nexstar Media Group Inc,NXST,False,True,USA,NASDAQ,US,New York
6178,Eaton Vance Corp (Non Voting),EV,False,True,USA,NYSE,US,New York
6179,Acceleron Pharma Inc,XLRN,False,True,USA,NASDAQ,US,New York
6180,Cree Inc,CREE,False,True,USA,NASDAQ,US,New York
6181,Axis Capital Holdings Ltd,AXS,False,True,USA,NYSE,US,New York
6182,Spirit Realty Capital Inc,SRC,False,True,USA,NYSE,US,New York
6183,Healthcare Realty Trust Inc,HR,False,True,USA,NYSE,US,New York
6184,ServiceMaster Global Holdings Inc,SERV,False,True,USA,NYSE,US,New York
6185,Flowers Foods Inc,FLO,False,True,USA,NYSE,US,New York
6186,Cullen Frost Bankers Inc,CFR,False,True,USA,NYSE,US,New York
6187,Tata Motors Ltd,TTM,False,True,USA,NYSE,US,New York
