symbol,Unnamed: 0,name,has_intraday,has_eod,acronym
CAP.XSGO,527,CAP SA,False,True,BVS
SMU.XSGO,528,SMU SA,False,True,BVS
IAM.XSGO,529,INVERSIONES AGUAS,False,True,BVS
ALMENDRAL.XSGO,530,ALMENDRAL SA,False,True,BVS
SECURITY.XSGO,531,GRUPO SECURITY SA,False,True,BVS
HF.XSGO,532,HORTIFRUT S.A.,False,True,BVS
RIPLEY.XSGO,533,RIPLEY CORP SA,False,True,BVS
ILC.XSGO,534,INV LA CONSTRUCCIO,False,True,BVS
CUPRUM.XSGO,535,AFP CUPRUM SA,False,True,BVS
HABITAT.XSGO,536,AFP HABITAT SA,False,True,BVS
SMSAAM.XSGO,537,SOCIEDAD MATRIZ SA,False,True,BVS
SONDA.XSGO,538,SONDA S.A.,False,True,BVS
LIPIGAS.XSGO,539,EMPRESAS LIPIGAS,False,True,BVS
CALICHERAA.XSGO,540,PAMPA CALICHERA SA,False,True,BVS
INVERCAP.XSGO,541,INVERCAP SA,False,True,BVS
MULTIFOODS.XSGO,542,MULTIEXPORT FOODS,False,True,BVS
PUCOBRE.XSGO,543,SOCIEDAD PUNTA DEL,False,True,BVS
SALMOCAM.XSGO,544,SALMONES CAMANCHAC,False,True,BVS
CAROZZI.XSGO,545,CAROZZI SA,False,True,BVS
CTC.XSGO,547,TELEFONICA CHILE S,False,True,BVS
CGEGAS.XSGO,548,CGE GAS NATURAL SA,False,True,BVS
BLUMAR.XSGO,550,BLUMAR SA,False,True,BVS
GASCO.XSGO,551,EMPRESAS GASCO SA,False,True,BVS
NORTEGRAN.XSGO,552,NORTE GRANDE SA,False,True,BVS
CRISTALES.XSGO,553,CRISTALERIAS CHILE,False,True,BVS
BANVIDA.XSGO,554,BANVIDA SA,False,True,BVS
WATTS.XSGO,555,WATTS SA,False,True,BVS
VSPT.XSGO,556,VINA SAN PEDRO TAR,False,True,BVS
FORUS.XSGO,558,FORUS S.A.,False,True,BVS
ESVAL_C.XSGO,559,ESVAL S.A.,False,True,BVS
INDISA.XSGO,560,INST DIAGNOSTICO,False,True,BVS
SOCOVESA.XSGO,561,SOCOVESA SA,False,True,BVS
CAMANCHACA.XSGO,562,COMPANIA PESQUERA,False,True,BVS
CEMENTOS.XSGO,564,CEMENTOS BIO BIO,False,True,BVS
VENTANAS.XSGO,565,PUERTO VENTANAS SA,False,True,BVS
BESALCO.XSGO,566,BESALCO SA,False,True,BVS
MASISA.XSGO,567,MASISA S.A.,False,True,BVS
TRICOT.XSGO,568,EMPRESAS TRICOT SA,False,True,BVS
SALFACORP.XSGO,569,SALFACORP SA,False,True,BVS
VOLCAN.XSGO,570,INDUSTRIAL VOLCAN,False,True,BVS
POLPAICO.XSGO,572,CEMENTO POLPAICO,False,True,BVS
CINTAC.XSGO,573,CINTAC SA,False,True,BVS
NAVIERA.XSGO,574,GRP EMPR NAVIERAS,False,True,BVS
EISA.XSGO,575,ECHEVERRIA IZQ SA,False,True,BVS
INVEXANS.XSGO,576,INVEXANS SA,False,True,BVS
ZOFRI.XSGO,577,ZONA FRANCA IQUIQU,False,True,BVS
OXIQUIM.XSGO,578,OXIQUIM SA,False,True,BVS
SIEMEL.XSGO,579,INV SIEMEL SA,False,True,BVS
MOLLER.XSGO,580,EMP CONSTR MOLLER,False,True,BVS
MELON.XSGO,581,MELON SA,False,True,BVS
BOLSASTGO.XSGO,582,BOLSA DE COMERCIO,False,True,BVS
NITRATOS.XSGO,583,NITRATOS DE CHILE,False,True,BVS
DUNCANFOX.XSGO,584,DUNCAN FOX,False,True,BVS
INGEVEC.XSGO,586,INGEVEC SA,False,True,BVS
EDELMAG.XSGO,587,ELEC MAGALLANES SA,False,True,BVS
MANQUEHUE.XSGO,588,INMOBIL MANQUEHUE,False,True,BVS
FOSFOROS.XSGO,589,CHILENA FOSFOROS,False,True,BVS
ENJOY.XSGO,590,ENJOY SA,False,True,BVS
NUEVAPOLAR.XSGO,591,EMPRESAS LA POLAR,False,True,BVS
HITES.XSGO,592,EMPRESAS HITES S A,False,True,BVS
SOQUICOM.XSGO,593,SOQUIMICH COMERCIA,False,True,BVS
CIC.XSGO,594,COMPANIAS CIC SA,False,True,BVS
IANSA.XSGO,595,EMPRESAS IANSA SA,False,True,BVS
POLO.XSGO,596,CLUB DE POLO,False,True,BVS
EDELPA.XSGO,600,ENVASES PACIFICO,False,True,BVS
CRUZADOS.XSGO,601,CRUZADOS S.A.D.P.,False,True,BVS
SCHWAGER.XSGO,604,SCHWAGER ENERGY SA,False,True,BVS
SOPROCAL.XSGO,606,SOPROCAL CALERIAS,False,True,BVS
601398.XSHG,607,Industrial and Coml Bank of China Ltd,False,True,SSE
601939.XSHG,608,China Construction Bank Corp,False,True,SSE
601318.XSHG,609,Ping An Insurance Grp Company of China Ltd,False,True,SSE
600519.XSHG,610,Kweichow Moutai Company Ltd,False,True,SSE
601288.XSHG,611,Agricultural Bank of China Ltd,False,True,SSE
601988.XSHG,612,Bank of China Ltd,False,True,SSE
601857.XSHG,613,PetroChina Company Ltd,False,True,SSE
600036.XSHG,614,China Merchants Bank Company Ltd,False,True,SSE
601628.XSHG,615,China Life Insurance Company Ltd,False,True,SSE
600028.XSHG,616,China Petroleum Chemical Corp,False,True,SSE
000858.XSHE,617,Wuliangye Yibin Company Ltd,False,True,SZSE
601658.XSHG,618,Postal Savings Bank of China,False,True,SSE
601328.XSHG,619,Bank of Communications Company Ltd,False,True,SSE
000333.XSHE,620,Midea Group Company Ltd,False,True,SZSE
600900.XSHG,621,China Yangtze Power Company Ltd,False,True,SSE
600276.XSHG,622,Jiangsu Hengrui Medicine Company Ltd,False,True,SSE
000651.XSHE,623,Gree Electric Appliances Inc of Zhuhai,False,True,SZSE
601166.XSHG,624,Industrial Bank Company Ltd,False,True,SSE
000002.XSHE,625,China Vanke Company Ltd,False,True,SZSE
601816.XSHG,626,BeijingShanghai High Speed Railway Company Ltd,False,True,SSE
601138.XSHG,627,Foxconn Industrial Internet Company,False,True,SSE
002415.XSHE,628,Hangzhou Hikvision Digital Techgy Company Ltd,False,True,SZSE
600000.XSHG,629,Shanghai Pudong Development Bank Company Ltd,False,True,SSE
601088.XSHG,630,China Shenhua Energy Company Ltd,False,True,SSE
300750.XSHE,631,Contemporary Amperex Technology Company. Ltd,False,True,SZSE
600030.XSHG,632,CITIC Securities Company Ltd,False,True,SSE
601319.XSHG,633,Peoples Insurance Company Group of China Ltd,False,True,SSE
300760.XSHE,634,Shenzhen Mindray BioMedical Electronics Company. L,False,True,SZSE
600585.XSHG,635,Anhui Conch Cement Company Ltd,False,True,SSE
601601.XSHG,636,China Pacific Insurance Group Company Ltd,False,True,SSE
000001.XSHE,637,Ping An Bank Company Ltd,False,True,SZSE
603288.XSHG,638,Foshan Haitian Flavouring Food Company Ltd,False,True,SSE
601998.XSHG,639,China CITIC Bank Corporation Ltd,False,True,SSE
002475.XSHE,640,Luxshare Precision Industry Company Ltd,False,True,SZSE
600104.XSHG,641,SAIC Motor Corporation Ltd,False,True,SSE
002714.XSHE,642,Muyuan Foodstuff Company Ltd,False,True,SZSE
600016.XSHG,643,China Minsheng Banking Corp Ltd,False,True,SSE
601066.XSHG,644,CSC Financial Company,False,True,SSE
000063.XSHE,645,ZTE Corp,False,True,SZSE
601668.XSHG,646,China State Const Eng Corp Ltd,False,True,SSE
002352.XSHE,647,Maanshan Dingtai Rar ErthNw Mtrl Company Ltd,False,True,SZSE
601818.XSHG,648,China Everbright Bank Company Ltd,False,True,SSE
600048.XSHG,649,Poly Real Estate Group Company Ltd,False,True,SSE
601766.XSHG,650,CRRC Corp Ltd,False,True,SSE
002594.XSHE,651,BYD Company Ltd,False,True,SZSE
300498.XSHE,652,Wens Foodstuff Group Company Ltd,False,True,SZSE
000725.XSHE,653,BOE Technology Group Company Ltd,False,True,SZSE
600887.XSHG,654,Inner Mongolia Yili Industrial Group Company,False,True,SSE
603259.XSHG,655,Wuxi AppTec Company Ltd,False,True,SSE
601688.XSHG,656,Huatai Securities Company Ltd,False,True,SSE
600050.XSHG,657,China United Network Communications Ltd,False,True,SSE
600837.XSHG,658,HAITONG Securities Company Ltd,False,True,SSE
003816.XSHE,659,CGN Power Company Ltd,False,True,SZSE
600745.XSHG,660,JoinuIn Holding Company Ltd,False,True,SSE
601888.XSHG,661,China Intl Travel Service Corp,False,True,SSE
601211.XSHG,662,Guotai Junan Securities Company Ltd,False,True,SSE
601360.XSHG,663,360 Security Technology Inc,False,True,SSE
002142.XSHE,664,Bank of Ningbo Company Ltd,False,True,SZSE
002304.XSHE,665,Jiangsu Yanghe Brewery JSC Ltd,False,True,SZSE
600309.XSHG,666,Wanhua Chemical Group Company Ltd,False,True,SSE
600031.XSHG,667,Sany Heavy Industry Company LTD,False,True,SSE
603501.XSHG,668,Will Semiconductor Company Ltd Shanghai,False,True,SSE
001979.XSHE,669,China Merchants Shekou Industrial Zone Holdings Co,False,True,SZSE
601800.XSHG,670,China Communications Construction Company Ltd,False,True,SSE
603160.XSHG,671,Shenzhen Goodix Technology Company Ltd,False,True,SSE
601336.XSHG,672,New China Life Insurance Company Ltd,False,True,SSE
002607.XSHE,673,Wuhu Yaxia Automobile Corp,False,True,SZSE
601390.XSHG,674,China Railway Group Ltd,False,True,SSE
300015.XSHE,675,Aier Eye Hospital Group Company Ltd,False,True,SZSE
601186.XSHG,676,China Railway Construction Corp Ltd,False,True,SSE
600009.XSHG,677,Shanghai International Airport Company Ltd,False,True,SSE
601229.XSHG,678,Bank of Shanghai,False,True,SSE
300059.XSHE,679,East Money Information Company Ltd,False,True,SZSE
000166.XSHE,680,Shenwan Hongyuan Group Company Ltd,False,True,SZSE
000338.XSHE,681,Weichai Power Company Ltd,False,True,SZSE
600999.XSHG,682,China Merchants Securities CO LTD,False,True,SSE
601012.XSHG,683,XiAn LONGi Silicon Materials Company Ltd,False,True,SSE
000776.XSHE,684,GF Securities Company Ltd,False,True,SZSE
603986.XSHG,685,Giga Device Semiconductor Beijing Inc,False,True,SSE
600588.XSHG,686,Yongyou Network Technology Company Ltd,False,True,SSE
600019.XSHG,687,Baoshan Iron Steel Company Ltd,False,True,SSE
000568.XSHE,688,Lu Zhou Lao Jiao CompanyLtd,False,True,SZSE
000895.XSHE,689,Henan Shuanghui Investment Development,False,True,SZSE
600690.XSHG,690,Qingdao Haier Company Ltd,False,True,SSE
601238.XSHG,691,Guangzhou Automobile Group Company Ltd,False,True,SSE
688111.XSHG,692,BEIJING KINGSOFT OFFICE SOFTWARE.INC,False,True,SSE
601111.XSHG,693,Air China Ltd,False,True,SSE
601169.XSHG,694,Bank of Beijing CompanyLtd,False,True,SSE
000876.XSHE,695,New Hope Liuhe Company Ltd,False,True,SZSE
600015.XSHG,696,Hua Xia Bank Company Ltd,False,True,SSE
601881.XSHG,697,China Galaxy Securities Company Ltd,False,True,SSE
601899.XSHG,698,Zijin Mining Group Company Ltd,False,True,SSE
601006.XSHG,699,Daqin Railway Company Ltd,False,True,SSE
600018.XSHG,700,Shanghai International Port Group Company Ltd,False,True,SSE
600547.XSHG,701,Shandong Gold Mining Company Ltd,False,True,SSE
600346.XSHG,702,Dalian Rubber Plastics Machinery,False,True,SSE
603195.XSHG,703,Gongniu Group Company Ltd,False,True,SSE
000538.XSHE,704,Yunnan Baiyao Group Company Ltd,False,True,SZSE
200725.XSHE,705,BOE Technology Group Company Ltd,False,True,SZSE
601989.XSHG,706,China Shipbuilding Industry Company Ltd,False,True,SSE
002938.XSHE,707,Avary Holding,False,True,SZSE
688008.XSHG,708,MONTAGE TECHNOLOGY,False,True,SSE
000617.XSHE,709,Jinan Diesel Engine Company Ltd,False,True,SZSE
002736.XSHE,710,Guosen Securities CompanyLtd,False,True,SZSE
600703.XSHG,711,SANAN OPTOELECTRONICS COLTD,False,True,SSE
000661.XSHE,712,Changchun High New Tech Industry Inc,False,True,SZSE
300122.XSHE,713,Chongqing Zhifei Biological Prdct Company Ltd,False,True,SZSE
000938.XSHE,714,Unisplendour Corporation Ltd,False,True,SZSE
600406.XSHG,715,NARI Technology Development Company Ltd,False,True,SSE
600741.XSHG,716,HUAYU Automotive Systems Company Ltd,False,True,SSE
603993.XSHG,717,China Molybdenum Luoyang Company Ltd,False,True,SSE
002024.XSHE,718,Suning Commerce Group Company Ltd,False,True,SZSE
688012.XSHG,719,ADVANCED MICRO-FABRICATION EQUIPMENT INC. CHINA ,False,True,SSE
000708.XSHE,720,Daye Special Steel Company Ltd,False,True,SZSE
000100.XSHE,721,TCL Corp,False,True,SZSE
002230.XSHE,722,Anhui USTC iFlytek Company Ltd,False,True,SZSE
300433.XSHE,723,Lens Technology Company Ltd,False,True,SZSE
300454.XSHE,724,Sangfor Technologies Inc,False,True,SZSE
601933.XSHG,725,Yonghui Superstores Company Ltd,False,True,SSE
601633.XSHG,726,Great Wall Motor Company Ltd,False,True,SSE
002600.XSHE,727,JPMF Guangdong Company Ltd,False,True,SZSE
300413.XSHE,728,Mango Excellent Media Company Ltd,False,True,SZSE
002027.XSHE,729,Hedy Holding Company Ltd,False,True,SZSE
601916.XSHG,730,China Zheshang Bank,False,True,SSE
002602.XSHE,731,Zhejiang Century Huatong Group CompanyLtd,False,True,SZSE
601236.XSHG,732,Hongta Securities Company Ltd,False,True,SSE
600570.XSHG,733,Hundsun Technologies Inc,False,True,SSE
002916.XSHE,734,Shennan Circuits Company Ltd,False,True,SZSE
601225.XSHG,735,Shaanxi Coal Industry,False,True,SSE
600809.XSHG,736,Shanxi Xinghuacun Fen Wine Factory Company,False,True,SSE
600115.XSHG,737,China Eastern Airlines Corporation Ltd,False,True,SSE
600011.XSHG,738,Huaneng Power International Inc,False,True,SSE
600919.XSHG,739,Bank of Jiangsu,False,True,SSE
002241.XSHE,740,GoerTek Inc,False,True,SZSE
002555.XSHE,741,Wuhu Shunrong Auto Parts Company Ltd,False,True,SZSE
600436.XSHG,742,Zhangzhou Pientzehuang Pharmaceutical Company,False,True,SSE
601808.XSHG,743,China Oilfield Services Ltd,False,True,SSE
601155.XSHG,744,Seazen Holdings Company Ltd,False,True,SSE
300601.XSHE,745,Shenzhen Kangtai Biological Products Company Ltd,False,True,SZSE
601985.XSHG,746,China National Nuclear Power Company Ltd,False,True,SSE
600606.XSHG,747,Shanghai Jinfeng Investment Company Ltd,False,True,SSE
600029.XSHG,748,China Southern Airlines Company Ltd,False,True,SSE
300033.XSHE,749,Hithink Flush Information Network Company Ltd,False,True,SZSE
600183.XSHG,750,Shengyi Technology Company Ltd,False,True,SSE
600340.XSHG,751,China Fortune Land Company Ltd,False,True,SSE
002371.XSHE,752,Beijing Sevenstar Electronics Company Ltd,False,True,SZSE
600989.XSHG,753,Ningxia Baofeng Energy Group CompanyLtd.,False,True,SSE
600958.XSHG,754,Orient Securities Company Ltd,False,True,SSE
002460.XSHE,755,JIANGXI GANFENG LITHIUM COLTD,False,True,SZSE
600196.XSHG,756,Shanghai Fosun Pharmaceutical Group,False,True,SSE
NOVO_B.XCSE,813,NOVO NORDISK B A/S,False,True,OMXC
ORSTED.XCSE,814,ORSTED A/S,False,True,OMXC
NDA_DK.XCSE,815,NORDEA BANK ABP,False,True,OMXC
COLO_B.XCSE,816,COLOPLAST B A/S,False,True,OMXC
DSV.XCSE,817,DSV PANALPINA A/S,False,True,OMXC
MAERSK_B.XCSE,818,A.P. MOLLER - MAERSK B A/S,False,True,OMXC
CARL_A.XCSE,819,CARLSBERG A A/S,False,True,OMXC
CARL_B.XCSE,820,CARLSBERG B A/S,False,True,OMXC
MAERSK_A.XCSE,821,A.P. MOLLER - MAERSK A A/S,False,True,OMXC
VWS.XCSE,822,VESTAS WIND SYSTEMS A/S,False,True,OMXC
GMAB.XCSE,823,GENMAB A/S,False,True,OMXC
NZYM_B.XCSE,824,NOVOZYMES B A/S,False,True,OMXC
DANSKE.XCSE,825,DANSKE BANK A/S,False,True,OMXC
CHR.XCSE,826,CHR. HANSEN HOLDING A/S,False,True,OMXC
TRYG.XCSE,827,TRYG A/S,False,True,OMXC
DEMANT.XCSE,828,DEMANT A/S,False,True,OMXC
GN.XCSE,829,GN STORE NORD A/S,False,True,OMXC
LUN.XCSE,830,H. LUNDBECK A/S,False,True,OMXC
KBHL.XCSE,831,KOBENHAVNS LUFTHAVNE A/S,False,True,OMXC
AMBU_B.XCSE,832,AMBU A/S,False,True,OMXC
ROCK_B.XCSE,833,ROCKWOOL INTERNATIONAL B A/S,False,True,OMXC
ROCK_A.XCSE,834,ROCKWOOL INTERNATIONAL A A/S,False,True,OMXC
RBREW.XCSE,835,ROYAL UNIBREW A/S,False,True,OMXC
PNDORA.XCSE,836,PANDORA A/S,False,True,OMXC
SIM.XCSE,837,SIMCORP A/S,False,True,OMXC
TOP.XCSE,838,TOPDANMARK A/S,False,True,OMXC
G4S.XCSE,839,G4S PLC,False,True,OMXC
ISS.XCSE,840,ISS A/S,False,True,OMXC
ALK_B.XCSE,841,ALK-ABELLO B A/S,False,True,OMXC
OSSR.XCSE,842,OSSUR HF.,False,True,OMXC
JYSK.XCSE,843,JYSKE BANK A/S,False,True,OMXC
NETC.XCSE,844,NETCOMPANY GROUP A/S,False,True,OMXC
JDAN.XCSE,845,JEUDAN A/S,False,True,OMXC
DFDS.XCSE,846,DFDS A/S,False,True,OMXC
RILBA.XCSE,847,RINGKJOBING LANDBOBANK A/S,False,True,OMXC
DRLCO.XCSE,848,THE DRILLING COMPANY OF 1972 A/S,False,True,OMXC
SCHO.XCSE,849,SCHOUW & CO. A/S,False,True,OMXC
FLS.XCSE,850,FLSMIDTH & CO. A/S,False,True,OMXC
ZEAL.XCSE,851,ZEALAND PHARMA A/S,False,True,OMXC
ALMB.XCSE,852,ALM. BRAND A/S,False,True,OMXC
STG.XCSE,853,SCANDINAVIAN TOBACCO GROUP A/S,False,True,OMXC
SYDB.XCSE,854,SYDBANK A/S,False,True,OMXC
BAVA.XCSE,855,BAVARIAN NORDIC A/S,False,True,OMXC
SPNO.XCSE,856,SPAR NORD BANK A/S,False,True,OMXC
NKT.XCSE,857,NKT A/S,False,True,OMXC
UIE.XCSE,858,UNITED INTERNATIONAL ENTERPRISES LTD,False,True,OMXC
CHEMM.XCSE,859,CHEMOMETEC A/S,False,True,OMXC
PAAL_B.XCSE,860,PER AARSLEFF HOLDING A/S B,False,True,OMXC
TIV.XCSE,861,TIVOLI A/S,False,True,OMXC
TRMD_A.XCSE,862,TORM PLC A,False,True,OMXC
NLFSK.XCSE,863,NILFISK HOLDING A/S,False,True,OMXC
DNORD.XCSE,864,D/S NORDEN,False,True,OMXC
VJBA.XCSE,865,VESTJYSK BANK A/S,False,True,OMXC
SAS_DKK.XCSE,866,SAS AB,False,True,OMXC
NNIT.XCSE,867,NNIT A/S,False,True,OMXC
NTG.XCSE,868,NTG NORDIC TRANSPORT GROUP A/S,False,True,OMXC
ORPHA.XCSE,869,ORPHAZYME A/S,False,True,OMXC
HART.XCSE,870,BRDR.HARTMANN A/S,False,True,OMXC
SPG.XCSE,871,SP GROUP A/S,False,True,OMXC
HH.XCSE,872,H+H INTERNATIONAL A/S,False,True,OMXC
MATAS.XCSE,873,MATAS A/S,False,True,OMXC
SOLAR_B.XCSE,874,SOLAR B A/S,False,True,OMXC
RTX.XCSE,875,RTX A/S,False,True,OMXC
JUTBK.XCSE,876,JUTLANDER BANK A/S,False,True,OMXC
GYLD_A.XCSE,877,GYLDENDAL A A/S,False,True,OMXC
SPKSJF.XCSE,878,SPAREKASSEN SJAELLAND-FYN A/S,False,True,OMXC
LASP.XCSE,879,LAN OG SPAR BANK A/S,False,True,OMXC
CBRAIN.XCSE,880,CBRAIN A/S,False,True,OMXC
GABR.XCSE,881,GABRIEL HOLDING A/S,False,True,OMXC
BO.XCSE,882,BANG & OLUFSEN HOLDING A/S,False,True,OMXC
DAB.XCSE,883,DANSKE ANDELSKASSERS BANK A/S,False,True,OMXC
TCM.XCSE,884,TCM GROUP A/S,False,True,OMXC
JOBNDX.XCSE,886,JOBINDEX A/S,False,True,OMXC
COLUM.XCSE,887,COLUMBUS A/S,False,True,OMXC
NORTHM.XCSE,888,NORTH MEDIA A/S,False,True,OMXC
GRLA.XCSE,889,GRONLANDSBANKEN A/S,False,True,OMXC
PARKEN.XCSE,890,PARKEN SPORT & ENTERTAINMENT A/S,False,True,OMXC
MTHH.XCSE,891,MT HOJGAARD HOLDING A/S,False,True,OMXC
FLUG_B.XCSE,892,FLUGGER GROUP A/S B,False,True,OMXC
DJS.XCSE,893,DEN JYSKE SPAREKASSE A/S,False,True,OMXC
PRIMOF.XCSE,894,PRIME OFFICE A/S,False,True,OMXC
SANI.XCSE,895,SANISTAL A/S,False,True,OMXC
KONSOL.XCSE,896,KONSOLIDATOR A/S,False,True,OMXC
DJUR.XCSE,897,DJURSLANDS BANK A/S,False,True,OMXC
PSNRDC_A.XCSE,898,PARK STREET NORDICOM A/S A,False,True,OMXC
SKJE.XCSE,899,SKJERN BANK A/S,False,True,OMXC
FYNBK.XCSE,900,FYNSKE BANK A/S,False,True,OMXC
EGNETY.XCSE,901,"EGNSINVEST EJD., TYSKLAND A/S",False,True,OMXC
KRE.XCSE,902,KREDITBANKEN A/S,False,True,OMXC
WATURU.XCSE,903,WATURU HOLDING A/S,False,True,OMXC
BIOPOR.XCSE,904,BIOPORTO A/S,False,True,OMXC
GYLD_B.XCSE,905,GYLDENDAL B A/S,False,True,OMXC
GERHSP.XCSE,906,GERMAN HIGH STREET PROPERTIES A/S,False,True,OMXC
ATHENA.XCSE,907,ATHENA INVESTMENTS A/S,False,True,OMXC
LUXOR_B.XCSE,908,LUXOR B A/S,False,True,OMXC
LOLB.XCSE,909,LOLLANDS BANK A/S,False,True,OMXC
FFARMS.XCSE,910,FIRSTFARMS A/S,False,True,OMXC
RBLN_B.XCSE,911,ROBLON B A/S,False,True,OMXC
AGAT.XCSE,912,AGAT EJENDOMME A/S,False,True,OMXC
STRINV.XCSE,913,STRATEGIC INVESTMENTS A/S,False,True,OMXC
FED.XCSE,914,FAST EJENDOM DANMARK A/S,False,True,OMXC
BOSTAD_B.XCSE,915,BOSTAD A/S B,False,True,OMXC
BIF.XCSE,916,BRONDBYERNES IF FODBOLD A/S,False,True,OMXC
TOTA.XCSE,917,TOTALBANKEN A/S,False,True,OMXC
HARB_B.XCSE,918,HARBOES BRYGGERI B A/S,False,True,OMXC
SALB.XCSE,919,SALLING BANK A/S,False,True,OMXC
MNBA.XCSE,920,MONS BANK A/S,False,True,OMXC
ONXEO.XCSE,921,ONXEO SA,False,True,OMXC
AGF_B.XCSE,922,AGF A/S B,False,True,OMXC
NRDF.XCSE,923,NORDFYNS BANK A/S,False,True,OMXC
AGILC.XCSE,924,AGILLIC A/S,False,True,OMXC
SCAPE.XCSE,925,SCAPE TECHNOLOGIES A/S,False,True,OMXC
GREENM.XCSE,926,GREENMOBILITY A/S,False,True,OMXC
NORDIC.XCSE,927,NORDIC SHIPHOLDING A/S,False,True,OMXC
ODICO.XCSE,928,ODICO A/S,False,True,OMXC
CPHCAP_ST.XCSE,929,COPENHAGEN CAPITAL A/S STAM,False,True,OMXC
VIRO.XCSE,930,VIROGATES A/S,False,True,OMXC
BORD_B.XCSE,931,F.E. BORDING B A/S,False,True,OMXC
KLEE_B.XCSE,932,BRD. KLEE B A/S,False,True,OMXC
SIF.XCSE,933,SILKEBORG IF INVEST A/S,False,True,OMXC
SKAKO.XCSE,934,SKAKO A/S,False,True,OMXC
SLXIT.XCSE,935,SELUXIT A/S,False,True,OMXC
MIGA_B.XCSE,936,MIGATRONIC B A/S,False,True,OMXC
RIAS_B.XCSE,937,RIAS B A/S,False,True,OMXC
HVID.XCSE,938,HVIDBJERG BANK A/S,False,True,OMXC
GJ.XCSE,939,GLUNZ & JENSEN HOLDING A/S,False,True,OMXC
NTR_B.XCSE,940,NTR HOLDING B A/S,False,True,OMXC
NEWCAP.XCSE,941,NEWCAP HOLDING A/S,False,True,OMXC
AM_B.XCSE,942,ANDERSEN & MARTINI HOLDING B A/S,False,True,OMXC
CEMAT.XCSE,943,CEMAT A/S,False,True,OMXC
SIG.XCSE,944,SCANDINAVIAN INVESTMENT GROUP A/S,False,True,OMXC
ESOFT.XCSE,945,ESOFT SYSTEMS A/S,False,True,OMXC
BOLIGA.XCSE,946,BOLIGA GRUPPEN A/S,False,True,OMXC
DANT.XCSE,947,DANTAX A/S,False,True,OMXC
SBS.XCSE,948,SCANDINAVIAN BRAKE SYSTEMS A/S,False,True,OMXC
DAC.XCSE,949,DANISH AEROSPACE COMPANY A/S,False,True,OMXC
WIRTEK.XCSE,950,WIRTEK A/S,False,True,OMXC
HYPE.XCSE,951,HYPEFACTORS A/S,False,True,OMXC
BLVIS_A.XCSE,952,BLUE VISION A/S A,False,True,OMXC
SCD.XCSE,953,SMALL CAP DANMARK A/S,False,True,OMXC
IMAIL.XCSE,954,INTERMAIL A/S,False,True,OMXC
HAPPY.XCSE,955,HAPPY HELPER A/S,False,True,OMXC
FASTPC.XCSE,956,FASTPASSCORP A/S,False,True,OMXC
VIPRO.XCSE,957,VICTORIA PROPERTIES A/S,False,True,OMXC
AAB.XCSE,958,AALBORG BOLDSPILKLUB A/S,False,True,OMXC
EAC.XCSE,959,EAC INVEST A/S,False,True,OMXC
ATLA_DKK.XCSE,960,ATLANTIC PETROLEUM P/F,False,True,OMXC
CONFRZ.XCSE,961,CONFERIZE A/S,False,True,OMXC
ERRIA.XCSE,962,ERRIA A/S,False,True,OMXC
TAL1T.XTAL,1113,TALLINK GRUPP,False,True,OMXT
TKM1T.XTAL,1115,TALLINNA KAUBAMAJA GRUPP,False,True,OMXT
LHV1T.XTAL,1116,LHV GROUP,False,True,OMXT
TVEAT.XTAL,1117,TALLINNA VESI,False,True,OMXT
MRK1T.XTAL,1118,MERKO EHITUS,False,True,OMXT
HAE1T.XTAL,1119,HARJU ELEKTER,False,True,OMXT
SFG1T.XTAL,1120,SILVANO FASHION GROUP,False,True,OMXT
PKG1T.XTAL,1121,PRO KAPITAL GRUPP,False,True,OMXT
NCN1T.XTAL,1122,NORDECON,False,True,OMXT
EEG1T.XTAL,1123,EKSPRESS GRUPP,False,True,OMXT
PRF1T.XTAL,1124,PRFOODS,False,True,OMXT
ARC1T.XTAL,1125,ARCO VARA,False,True,OMXT
LINDA.XTAL,1126,LINDA NEKTAR,False,True,OMXT
BLT1T.XTAL,1127,BALTIKA,False,True,OMXT
TPD1T.XTAL,1128,TRIGON PROPERTY DEVELOPMENT,False,True,OMXT
SKN1T.XTAL,1129,NORDIC FIBREBOARD,False,True,OMXT
NDA_FI.XHEL,1130,NORDEA BANK ABP,False,True,OMXH
NESTE.XHEL,1131,NESTE CORPORATION,False,True,OMXH
KNEBV.XHEL,1132,KONE CORPORATION,False,True,OMXH
ERIBR.XHEL,1133,"ERICSSON, TELEFONAB. L M SER. B",False,True,OMXH
SAMPO.XHEL,1134,SAMPO PLC A,False,True,OMXH
NOKIA.XHEL,1135,NOKIA CORPORATION,False,True,OMXH
FORTUM.XHEL,1136,FORTUM CORPORATION,False,True,OMXH
TELIA1.XHEL,1137,TELIA COMPANY AB,False,True,OMXH
UPM.XHEL,1138,UPM-KYMMENE CORPORATION,False,True,OMXH
STEAV.XHEL,1139,STORA ENSO OYJ A,False,True,OMXH
ELISA.XHEL,1140,ELISA CORPORATION,False,True,OMXH
STERV.XHEL,1141,STORA ENSO OYJ R,False,True,OMXH
KESKOB.XHEL,1142,KESKO CORPORATION B,False,True,OMXH
KESKOA.XHEL,1143,KESKO CORPORATION A,False,True,OMXH
WRT1V.XHEL,1144,WARTSILA CORPORATION,False,True,OMXH
ORNBV.XHEL,1145,ORION CORPORATION B,False,True,OMXH
ORNAV.XHEL,1146,ORION CORPORATION A,False,True,OMXH
